Emp ID;Name Prefix;First Name;Middle Initial;Last Name;Gender;E Mail;Father's Name;Mother's Name;Mother's Maiden Name;Date of Birth;Time of Birth;Age in Yrs.;Weight in Kgs.;Date of Joining;Quarter of Joining;Half of Joining;Year of Joining;Month of Joining;Month Name of Joining;Short Month;Day of Joining;DOW of Joining;Short DOW;Age in Company (Years);Salary;Last % Hike;SSN;Phone No. ;Province ID;User Name;Password
725731;Mrs.;Ofelia;K;Pickett;F;ofelia.pickett@hotmail.com;Harold Pickett;Luella Pickett;Levy;2/27/1990;10:19:09 AM;27.43;54;5/25/2013;Q2;H1;2013;5;May;May;25;Saturday;Sat;4.18;181131;21%;187-86-2657;225-584-0970;56;okpickett;K&!gD73Q
214985;Mrs.;Karina;L;Green;F;karina.green@yahoo.ca;Roosevelt Green;Patty Green;Gomez;10/03/1967;12:51:45 AM;49.85;54;01/12/2006;Q1;H1;2006;1;January;Jan;12;Thursday;Thu;11.55;98449;22%;351-08-9588;314-676-5716;78;klgreen;6arNAH{Y[x{^p
405156;Mr.;Sam;O;Burris;M;sam.burris@cox.net;Dudley Burris;Pearl Burris;Sellers;2/16/1960;12:17:31 AM;57.48;64;11/10/1986;Q4;H2;1986;11;November;Nov;10;Monday;Mon;30.73;59921;3%;229-99-5055;225-370-4982;60;soburris;C|2Y9x-MuS_Nz
249736;Hon.;Lina;P;Shannon;F;lina.shannon@bp.com;Claudio Shannon;Violet Shannon;Valencia;2/17/1981;2:04:55 AM;36.47;57;4/14/2010;Q2;H1;2010;4;April;Apr;14;Wednesday;Wed;7.29;65222;14%;613-87-7056;503-789-2300;47;lpshannon;Z.QmIH<DX
526273;Mr.;Myles;M;Coleman;M;myles.coleman@gmail.com;Van Coleman;Ester Coleman;Page;02/03/1983;10:15:21 AM;34.5;80;01/07/2011;Q1;H1;2011;1;January;Jan;7;Friday;Fri;6.56;90170;0%;614-87-5221;215-472-6369;58;mmcoleman;Myz|7UT1e%f3AD
654723;Mr.;Clay;E;Freeman;M;clay.freeman@gmail.com;Benjamin Freeman;Sandy Freeman;Ortiz;08/09/1973;3:50:09 AM;44;80;04/12/2011;Q2;H1;2011;4;April;Apr;12;Tuesday;Tue;6.3;122778;29%;079-02-5138;216-365-4336;40;cefreeman;YGUcyuLhm>FQ
672964;Mrs.;Catalina;S;Guthrie;F;catalina.guthrie@aol.com;Alexis Guthrie;Evangelina Guthrie;Delaney;5/13/1975;2:07:10 PM;42.24;57;1/23/2000;Q1;H1;2000;1;January;Jan;23;Sunday;Sun;17.52;132600;3%;449-99-7238;262-632-7576;54;csguthrie;fP5$QSo8U+L3
240799;Ms.;Nannie;E;Moon;F;nannie.moon@gmail.com;Dino Moon;Aurora Moon;Bentley;5/19/1976;8:32:44 AM;41.22;50;7/24/2009;Q3;H2;2009;7;July;Jul;24;Friday;Fri;8.02;90196;15%;276-17-6827;208-295-9974;64;nemoon;n*m
169618;Dr.;Donovan;T;Serrano;M;donovan.serrano@btinternet.com;Millard Serrano;Jodi Serrano;Sawyer;10/16/1988;1:50:56 AM;28.8;54;5/15/2013;Q2;H1;2013;5;May;May;15;Wednesday;Wed;4.21;126226;0%;463-99-4299;339-398-8707;78;dtserrano;GRBA}nHv/q_d%S{
430633;Drs.;Sondra;R;Reyes;F;sondra.reyes@yahoo.co.uk;Byron Reyes;Lily Reyes;Pickett;4/18/1993;6:38:58 AM;24.29;59;07/06/2016;Q3;H2;2016;7;July;Jul;6;Wednesday;Wed;1.06;41680;0%;174-86-7119;316-699-7521;26;srreyes;47$lqRZ.{>*r{4h
116286;Hon.;Terrance;N;Duke;M;terrance.duke@microsoft.com;Phillip Duke;Barbara Duke;Jenkins;11/02/1984;5:37:09 AM;32.76;87;6/22/2013;Q2;H1;2013;6;June;Jun;22;Saturday;Sat;4.1;174683;6%;207-84-7616;262-780-2520;83;tnduke;cO+aD@V!
486573;Mrs.;Colleen;Z;Rodriguez;F;colleen.rodriguez@cox.net;Abraham Rodriguez;Dolores Rodriguez;Pruitt;2/13/1994;7:50:47 PM;23.47;42;4/28/2015;Q2;H1;2015;4;April;Apr;28;Tuesday;Tue;2.25;127580;28%;677-22-3168;701-285-0439;32;czrodriguez;9W+ZO$+v<}T1T5
371751;Prof.;Thad;X;Luna;M;thad.luna@gmail.com;Buddy Luna;John Luna;Greer;2/22/1969;8:30:42 PM;48.46;53;04/02/2007;Q2;H1;2007;4;April;Apr;2;Monday;Mon;10.33;43176;28%;043-15-7824;217-290-9429;17;txluna;s?a\FYasm_
783654;Mr.;Terence;P;Clay;M;terence.clay@outlook.com;Darrel Clay;Rebecca Clay;Gutierrez;7/24/1995;9:51:18 AM;22.03;81;11/30/2016;Q4;H2;2016;11;November;Nov;30;Wednesday;Wed;0.66;83525;30%;439-99-6942;206-289-2344;89;tpclay;IJR5V*XmxE
845635;Ms.;Bettie;Q;Holman;F;bettie.holman@hotmail.co.uk;Shirley Holman;Tricia Holman;Nieves;12/24/1979;9:32:48 PM;37.62;48;05/12/2013;Q2;H1;2013;5;May;May;12;Sunday;Sun;4.21;71063;15%;606-87-8889;217-804-2508;80;bqholman;maWuXrH#N86^ri<
266624;Mr.;Boyd;G;Greer;M;boyd.greer@yahoo.co.in;Sammie Greer;Alta Greer;Barker;1/30/1996;8:25:09 AM;21.51;85;4/13/2017;Q2;H1;2017;4;April;Apr;13;Thursday;Thu;0.29;92696;22%;397-33-0382;228-432-2011;32;bggreer;401RX
682855;Mr.;Corey;J;Edwards;M;corey.edwards@gmail.com;Jed Edwards;Belinda Edwards;Flynn;6/19/1969;4:56:53 AM;48.14;55;11/18/1990;Q4;H2;1990;11;November;Nov;18;Sunday;Sun;26.71;105054;28%;296-15-4513;216-702-2482;63;cjedwards;7zd+X33Qh?wSX
229899;Hon.;Violet;T;Lindsay;F;violet.lindsay@charter.net;Albert Lindsay;Felecia Lindsay;Blackwell;6/25/1959;3:09:14 AM;58.13;41;5/19/2013;Q2;H1;2013;5;May;May;19;Sunday;Sun;4.19;66212;4%;340-11-3051;215-568-8372;91;vtlindsay;SFWZ]C9u~7?<[-
701561;Mrs.;Camille;D;Mullins;F;camille.mullins@yahoo.com;Giovanni Mullins;Eleanor Mullins;Baird;06/03/1967;11:13:49 AM;50.19;49;07/12/2001;Q3;H2;2001;7;July;Jul;12;Thursday;Thu;16.05;138040;25%;764-29-7040;209-722-2736;12;cdmullins;x5u-!{Lew5@hmyF
114862;Mrs.;Nicole;F;Rodriquez;F;nicole.rodriquez@gmail.com;Bud Rodriquez;Marisol Rodriquez;Harvey;02/01/1964;9:49:37 PM;53.52;44;1/15/2002;Q1;H1;2002;1;January;Jan;15;Tuesday;Tue;15.54;46648;20%;378-37-2300;316-533-5513;69;nfrodriquez;Q|Vt{U?-?9
445650;Mr.;Joan;N;Bauer;M;joan.bauer@yahoo.com;Monte Bauer;Jocelyn Bauer;Pickett;1/28/1982;10:59:04 AM;35.52;50;08/12/2013;Q3;H2;2013;8;August;Aug;12;Monday;Mon;3.96;138548;22%;553-99-8862;803-643-2327;85;jnbauer;t!?hxUQ<a--v:
574544;Mr.;Kennith;L;Marquez;M;kennith.marquez@aol.com;Ezra Marquez;Eileen Marquez;Joyce;12/09/1971;9:52:32 AM;45.67;87;08/01/1994;Q3;H2;1994;8;August;Aug;1;Monday;Mon;23.01;159674;2%;561-99-5918;236-976-7820;81;klmarquez;7Ri7.TH^z
990758;Ms.;Mae;P;Hurst;F;mae.hurst@gmail.com;Gonzalo Hurst;Julianne Hurst;Moran;07/08/1988;10:43:43 PM;29.07;49;2/19/2010;Q1;H1;2010;2;February;Feb;19;Friday;Fri;7.44;115818;29%;757-12-6330;215-708-1606;72;mphurst;9x%
833424;Dr.;Denver;I;Mann;M;denver.mann@exxonmobil.com;Tracy Mann;Jordan Mann;Edwards;07/08/1958;7:05:34 PM;59.1;86;12/22/1987;Q4;H2;1987;12;December;Dec;22;Tuesday;Tue;29.62;178822;21%;105-02-7288;236-242-0935;68;dimann;Bqk|_Cvr4c9IV
864834;Mr.;Milford;Y;Dickerson;M;milford.dickerson@gmail.com;Antonio Dickerson;Marylou Dickerson;Stevenson;10/26/1965;2:03:12 AM;51.79;81;12/03/1999;Q4;H2;1999;12;December;Dec;3;Friday;Fri;17.66;65505;16%;011-94-6151;208-338-5685;57;mydickerson;rDg?$7aw:
703495;Ms.;Marva;B;Phelps;F;marva.phelps@hotmail.com;Abraham Phelps;Julie Phelps;Christian;04/03/1974;2:09:48 PM;43.35;52;10/05/2015;Q4;H2;2015;10;October;Oct;5;Monday;Mon;1.81;88373;7%;753-07-3049;217-648-8520;21;mbphelps;E4CawER}oD
222179;Mrs.;Betsy;P;Dillon;F;betsy.dillon@msn.com;Tristan Dillon;Misty Dillon;Caldwell;12/04/1982;1:14:33 PM;34.67;60;07/11/2014;Q3;H2;2014;7;July;Jul;11;Friday;Fri;3.05;121009;1%;203-84-4304;229-371-7539;88;bpdillon;t//pdx@R>/\1&
951011;Ms.;Celeste;D;Ramirez;F;celeste.ramirez@aol.com;Clay Ramirez;Kathleen Ramirez;Cooke;11/30/1981;7:17:11 PM;35.68;56;2/22/2015;Q1;H1;2015;2;February;Feb;22;Sunday;Sun;2.43;189382;20%;652-62-3242;339-240-1441;43;cdramirez;H6Q<s~PGz1Z
187639;Mrs.;Tonya;D;Burke;F;tonya.burke@aol.com;Terrance Burke;Selena Burke;Clayton;6/13/1982;9:39:03 AM;35.15;52;08/04/2015;Q3;H2;2015;8;August;Aug;4;Tuesday;Tue;1.98;155427;25%;019-94-7438;308-625-7172;31;tdburke;3[{aH<j-i*
375051;Ms.;Deana;P;Spencer;F;deana.spencer@hotmail.com;Bart Spencer;Marcella Spencer;Small;7/30/1976;12:04:42 AM;41.02;55;10/09/2000;Q4;H2;2000;10;October;Oct;9;Monday;Mon;16.81;133805;23%;165-86-3979;505-769-0092;57;dpspencer;zyCDxA7t
509810;Ms.;Susanne;M;Joseph;F;susanne.joseph@gmail.com;Bud Joseph;Ines Joseph;Morton;12/25/1963;1:48:59 PM;53.63;60;7/28/1985;Q3;H2;1985;7;July;Jul;28;Sunday;Sun;32.02;199131;12%;512-33-6786;219-743-6620;40;smjoseph;gDB@-|6x
625661;Mr.;Cole;A;Spencer;M;cole.spencer@yahoo.com;Emil Spencer;Flossie Spencer;Matthews;6/17/1959;10:26:51 PM;58.15;53;4/25/2003;Q2;H1;2003;4;April;Apr;25;Friday;Fri;14.27;151776;5%;148-23-2588;215-232-9400;20;caspencer;JEc3
662168;Prof.;Marlon;E;Whitaker;M;marlon.whitaker@aol.com;Lee Whitaker;Donna Whitaker;Head;04/10/1982;6:06:44 PM;35.32;51;4/19/2008;Q2;H1;2008;4;April;Apr;19;Saturday;Sat;9.28;197971;0%;306-37-4565;217-843-4951;30;mewhitaker;Fyp>igKRmcWyH#
678244;Mrs.;Trudy;Z;Frazier;F;trudy.frazier@rediffmail.com;Stephen Frazier;Winnie Frazier;Sutton;06/05/1960;1:10:35 PM;57.18;41;04/02/2007;Q2;H1;2007;4;April;Apr;2;Monday;Mon;10.33;96992;12%;136-25-5276;218-634-3825;43;tzfrazier;cCO#_0sdRO|
864339;Mrs.;Tania;G;May;F;tania.may@hotmail.com;Zane May;Trudy May;Cleveland;04/03/1960;2:10:23 AM;57.36;51;1/16/1985;Q1;H1;1985;1;January;Jan;16;Wednesday;Wed;32.55;77106;7%;304-37-2885;239-374-3264;64;tgmay;o9r#b630i3BixF*
436424;Mr.;Leonel;G;Guerrero;M;leonel.guerrero@exxonmobil.com;Clayton Guerrero;Catalina Guerrero;Chapman;05/05/1992;10:35:51 PM;25.25;60;07/06/2014;Q3;H2;2014;7;July;Jul;6;Sunday;Sun;3.06;135232;20%;557-99-7283;239-927-2354;89;lgguerrero;l^4Hd7GiP
606834;Drs.;Nadia;Z;Stokes;F;nadia.stokes@gmail.com;Devin Stokes;Elaine Stokes;Downs;7/20/1979;2:41:37 AM;38.05;57;10/03/2005;Q4;H2;2005;10;October;Oct;3;Monday;Mon;11.82;155452;24%;470-57-5153;228-757-9686;46;nzstokes;p\7h4H>%Z[4%R&H
268942;Mr.;Cody;C;Dillard;M;cody.dillard@gmail.com;Bud Dillard;Stacy Dillard;Stevens;2/21/1976;4:10:12 PM;41.46;81;05/09/2001;Q2;H1;2001;5;May;May;9;Wednesday;Wed;16.23;60994;25%;093-02-5538;231-865-3509;41;ccdillard;ju+ncKnI?-2
484822;Ms.;Megan;T;Fry;F;megan.fry@gmail.com;Fidel Fry;Eleanor Fry;Rodriguez;1/19/1996;4:00:28 AM;21.54;42;5/23/2017;Q2;H1;2017;5;May;May;23;Tuesday;Tue;0.18;75765;4%;724-28-9985;225-343-4382;80;mtfry;dJMzI@IE0qHm
397241;Ms.;Darla;S;Durham;F;darla.durham@microsoft.com;Clayton Durham;Cherry Durham;Bradley;6/26/1987;3:13:14 PM;30.11;60;11/26/2012;Q4;H2;2012;11;November;Nov;26;Monday;Mon;4.67;187262;25%;149-23-3818;231-256-0340;74;dsdurham;Ea-HhOd1$
924252;Hon.;Cecile;I;Ross;F;cecile.ross@bp.com;Chase Ross;Amanda Ross;Mcgee;01/04/1994;11:54:27 PM;23.58;40;10/22/2016;Q4;H2;2016;10;October;Oct;22;Saturday;Sat;0.76;55341;0%;765-27-7606;209-356-4542;12;ciross;QB
717079;Hon.;Helene;K;Franco;F;helene.franco@shell.com;Bernie Franco;Marina Franco;Hardy;6/25/1967;2:59:46 PM;50.13;40;01/07/2002;Q1;H1;2002;1;January;Jan;7;Monday;Mon;15.56;73397;3%;702-18-0397;316-308-5431;85;hkfranco;5MF>8TpVFy:
494794;Mr.;Vernon;C;Buchanan;M;vernon.buchanan@gmail.com;Scott Buchanan;Eileen Buchanan;Mckee;12/17/1993;5:19:53 AM;23.63;58;05/10/2015;Q2;H1;2015;5;May;May;10;Sunday;Sun;2.22;142346;9%;156-23-8758;405-450-9390;83;vcbuchanan;hr$Rdkq?Pf-t6C
970841;Hon.;Marva;C;Santiago;F;marva.santiago@gmail.com;Lazaro Santiago;Rosalyn Santiago;Chen;10/27/1988;12:46:03 AM;28.77;44;08/06/2012;Q3;H2;2012;8;August;Aug;6;Monday;Mon;4.98;196155;9%;274-17-8211;210-779-5897;82;mcsantiago;Q@n?URO9VVJ_
281794;Mrs.;Yvette;X;Bentley;F;yvette.bentley@hotmail.com;Jefferson Bentley;Charity Bentley;Obrien;5/30/1992;9:59:38 PM;25.18;56;11/30/2015;Q4;H2;2015;11;November;Nov;30;Monday;Mon;1.66;82765;28%;521-99-6108;319-754-5182;57;yxbentley;cH<lWWLf
520539;Hon.;Derick;R;Daugherty;M;derick.daugherty@hotmail.com;Mervin Daugherty;Nettie Daugherty;Spencer;12/31/1985;11:54:19 AM;31.59;71;3/24/2007;Q1;H1;2007;3;March;Mar;24;Saturday;Sat;10.35;188821;19%;050-02-7511;216-232-8382;52;drdaugherty;j8HU.
567269;Ms.;Fay;O;Villarreal;F;fay.villarreal@yahoo.com;Cornelius Villarreal;Joanna Villarreal;Clay;04/04/1989;9:07:19 AM;28.33;56;11/29/2012;Q4;H2;2012;11;November;Nov;29;Thursday;Thu;4.66;42988;11%;276-17-8153;210-524-0203;23;fovillarreal;WU7Lt9]{SuEWcy
749292;Ms.;Deanna;E;Wilkins;F;deanna.wilkins@ibm.com;Josh Wilkins;Wilma Wilkins;Fitzgerald;12/18/1962;1:35:43 AM;54.65;42;5/29/2016;Q2;H1;2016;5;May;May;29;Sunday;Sun;1.16;113482;16%;092-02-1017;314-779-4065;33;dewilkins;gMiy%/R2B4L|g
292144;Drs.;Augusta;P;Andrews;F;augusta.andrews@gmail.com;Lazaro Andrews;Hallie Andrews;Wright;12/16/1985;4:45:57 AM;31.64;54;10/03/2013;Q4;H2;2013;10;October;Oct;3;Thursday;Thu;3.82;73007;7%;540-83-5625;314-692-9769;70;apandrews;5C%zpn??|n
896825;Ms.;Erna;A;Tran;F;erna.tran@gmail.com;Laurence Tran;Allison Tran;Decker;09/07/1976;9:08:11 AM;40.92;60;11/18/2009;Q4;H2;2009;11;November;Nov;18;Wednesday;Wed;7.7;71415;27%;447-27-1576;205-634-3652;26;eatran;oBE^bDLIMLCT/Zb
216408;Mr.;Luther;H;Short;M;luther.short@gmail.com;Andres Short;Margery Short;Berry;6/13/1993;9:20:37 PM;24.14;89;04/09/2017;Q2;H1;2017;4;April;Apr;9;Sunday;Sun;0.3;75243;8%;759-12-0402;216-816-1233;14;lhshort;Go2WO1&.
579003;Prof.;Curtis;S;Williamson;M;curtis.williamson@hotmail.com;Hubert Williamson;Anne Williamson;Sparks;7/21/1974;12:59:46 AM;43.05;57;10/26/2013;Q4;H2;2013;10;October;Oct;26;Saturday;Sat;3.76;56599;27%;357-08-2317;210-264-2382;70;cswilliamson;Vfi>jezaTr
249410;Ms.;Yvette;C;Rivers;F;yvette.rivers@ibm.com;Hal Rivers;Alison Rivers;Russell;11/09/1971;1:37:20 AM;45.75;50;1/13/2006;Q1;H1;2006;1;January;Jan;13;Friday;Fri;11.55;164007;27%;689-24-6905;203-832-8970;53;ycrivers;miyQCC^{jOEyJo!
241389;Mr.;Walter;G;Velez;M;walter.velez@gmail.com;Frank Velez;Toni Velez;James;4/21/1992;1:30:49 AM;25.28;72;03/08/2016;Q1;H1;2016;3;March;Mar;8;Tuesday;Tue;1.39;77362;27%;126-98-9311;236-435-5027;16;wgvelez;aIpLVWX[!-th!lg
311405;Ms.;Christa;P;Wilkins;F;christa.wilkins@verizon.net;Carol Wilkins;Chandra Wilkins;Richards;10/25/1974;10:00:24 AM;42.79;42;5/15/2011;Q2;H1;2011;5;May;May;15;Sunday;Sun;6.21;60566;19%;725-18-6016;262-803-9394;36;cpwilkins;7D.Hbil6:
796832;Mr.;Milton;Z;Neal;M;milton.neal@gmail.com;Cameron Neal;Vickie Neal;Dominguez;12/04/1971;12:36:41 AM;45.68;52;6/29/2003;Q2;H1;2003;6;June;Jun;29;Sunday;Sun;14.09;131141;3%;358-08-6725;212-967-0888;89;mzneal;r+q!I+Eduvi[:1~
976347;Ms.;Kimberly;T;Harmon;F;kimberly.harmon@gmail.com;Nigel Harmon;Angel Harmon;Conley;10/06/1991;7:54:01 PM;25.83;42;07/08/2015;Q3;H2;2015;7;July;Jul;8;Wednesday;Wed;2.06;48858;25%;761-12-1475;316-466-5947;11;ktharmon;uDyNjm!
363748;Mr.;Lemuel;E;Houston;M;lemuel.houston@charter.net;Frederic Houston;Shelley Houston;Oliver;1/22/1979;4:27:53 AM;38.54;69;12/09/2014;Q4;H2;2014;12;December;Dec;9;Tuesday;Tue;2.64;137375;20%;028-92-4476;206-379-8797;21;lehouston;zaqkU3Oe&
368157;Hon.;Marcie;N;Weiss;F;marcie.weiss@yahoo.com;Arthur Weiss;Clara Weiss;Valencia;10/22/1994;8:41:41 AM;22.78;57;10/21/2016;Q4;H2;2016;10;October;Oct;21;Friday;Fri;0.77;136817;28%;404-73-8790;803-286-4103;67;mnweiss;Z]^DZL<.
466203;Mr.;Bart;I;Whitaker;M;bart.whitaker@hotmail.com;Henry Whitaker;Nadine Whitaker;Byers;6/23/1962;11:02:07 PM;55.13;79;2/17/2007;Q1;H1;2007;2;February;Feb;17;Saturday;Sat;10.45;133522;25%;235-57-8388;225-846-2122;60;biwhitaker;3!0bh1$NJ^HA&JC
893798;Ms.;Patrice;N;Koch;F;patrice.koch@shaw.ca;Yong Koch;Jocelyn Koch;Swanson;5/19/1995;12:22:52 AM;22.21;59;07/11/2016;Q3;H2;2016;7;July;Jul;11;Monday;Mon;1.05;188317;1%;362-39-6645;210-406-6365;69;pnkoch;11RW8f1nE
501368;Mr.;Xavier;O;Mcintosh;M;xavier.mcintosh@gmail.com;Anibal Mcintosh;Lauri Mcintosh;Abbott;12/10/1990;1:15:26 PM;26.65;65;8/22/2014;Q3;H2;2014;8;August;Aug;22;Friday;Fri;2.93;119198;28%;035-74-2854;212-439-3754;12;xomcintosh;e^bXhtt4
507594;Ms.;Lidia;K;Rojas;F;lidia.rojas@yahoo.com;Tommie Rojas;Sophie Rojas;Tillman;09/06/1993;1:07:55 PM;23.91;41;4/22/2016;Q2;H1;2016;4;April;Apr;22;Friday;Fri;1.27;150763;13%;218-89-0801;209-694-7271;49;lkrojas;6G0yzR]%
390989;Drs.;Essie;C;Bridges;F;essie.bridges@yahoo.co.uk;Travis Bridges;Jessica Bridges;Scott;3/13/1993;11:41:18 AM;24.39;46;11/26/2015;Q4;H2;2015;11;November;Nov;26;Thursday;Thu;1.67;93441;19%;185-86-5982;215-584-1122;14;ecbridges;t+FMKQwt]|
312364;Mrs.;Sondra;N;Stephens;F;sondra.stephens@msn.com;Rob Stephens;Ernestine Stephens;Spence;11/11/1976;6:03:02 PM;40.74;47;1/24/2001;Q1;H1;2001;1;January;Jan;24;Wednesday;Wed;16.52;183288;0%;572-99-0507;209-594-8387;92;snstephens;G+qb<cAX6meB
444670;Mr.;Monte;A;Contreras;M;monte.contreras@gmail.com;Jarrod Contreras;Ina Contreras;Padilla;5/14/1975;5:30:37 AM;42.24;51;10/19/1998;Q4;H2;1998;10;October;Oct;19;Monday;Mon;18.79;70105;8%;477-55-7262;206-909-1183;32;macontreras;mnG&.e#@?[G.DU
969572;Mr.;Ernesto;U;Moreno;M;ernesto.moreno@hotmail.com;Duane Moreno;Marianne Moreno;Nunez;11/27/1965;10:10:11 PM;51.7;85;2/16/2006;Q1;H1;2006;2;February;Feb;16;Thursday;Thu;11.45;50579;1%;122-98-7403;236-477-3313;58;eumoreno;h2Ijli&\{R+7R
129405;Prof.;Ismael;S;Ellis;M;ismael.ellis@charter.net;Brant Ellis;Sophia Ellis;Avery;04/10/1975;3:52:45 AM;42.33;62;8/23/2000;Q3;H2;2000;8;August;Aug;23;Wednesday;Wed;16.94;56375;1%;477-55-7715;603-891-5427;62;isellis;wkl3qxbu]
612960;Mr.;Elijah;K;Hopkins;M;elijah.hopkins@aol.com;Scott Hopkins;Matilda Hopkins;Hooper;4/26/1994;4:14:46 AM;23.27;56;11/13/2016;Q4;H2;2016;11;November;Nov;13;Sunday;Sun;0.7;67336;2%;038-74-6930;210-692-2678;90;ekhopkins;vwk4^lqY
328690;Mrs.;Leigh;K;Mccall;F;leigh.mccall@gmail.com;Chi Mccall;Charmaine Mccall;English;7/18/1987;8:54:19 PM;30.05;51;7/27/2008;Q3;H2;2008;7;July;Jul;27;Sunday;Sun;9.01;179405;8%;619-87-2551;262-810-4875;15;lkmccall;9x4hKo7gNB8]]|y
960091;Mr.;Genaro;W;Stafford;M;genaro.stafford@yahoo.com;Edgar Stafford;Minerva Stafford;Petty;8/17/1979;8:58:45 PM;37.97;77;10/16/2000;Q4;H2;2000;10;October;Oct;16;Monday;Mon;16.79;158345;18%;320-11-2235;702-913-9143;19;gwstafford;R1yt\904!2PNE
563448;Drs.;Lucy;F;Hinton;F;lucy.hinton@yahoo.com;Rickey Hinton;Susie Hinton;Blevins;5/24/1976;5:11:07 AM;41.21;47;12/23/1998;Q4;H2;1998;12;December;Dec;23;Wednesday;Wed;18.61;66085;1%;695-16-6326;252-398-5078;70;lfhinton;Rr}OLYK@\%.I^_
982922;Ms.;Bernadette;H;Glass;F;bernadette.glass@hotmail.com;Austin Glass;Chelsea Glass;Langley;5/24/1994;12:51:33 AM;23.19;47;1/29/2016;Q1;H1;2016;1;January;Jan;29;Friday;Fri;1.5;199184;16%;334-11-0572;239-692-2402;41;bhglass;rXoJB5U1|hEtw
646972;Mr.;Lee;F;Peck;M;lee.peck@gmail.com;Dudley Peck;Natalie Peck;Pacheco;02/10/1976;10:09:21 AM;41.49;57;06/05/2009;Q2;H1;2009;6;June;Jun;5;Friday;Fri;8.15;140934;2%;180-86-0599;210-788-1120;48;lfpeck;WR+[96-$
387407;Prof.;Damian;Q;Ellison;M;damian.ellison@gmail.com;Julian Ellison;Tabatha Ellison;Rasmussen;4/26/1962;4:24:43 AM;55.29;54;09/02/2010;Q3;H2;2010;9;September;Sep;2;Thursday;Thu;6.91;42547;5%;512-33-2215;212-904-4176;68;dqellison;MfY4\gX>C9&m?t
468347;Mr.;Dusty;R;Hendricks;M;dusty.hendricks@gmail.com;John Hendricks;Kerry Hendricks;Ford;06/04/1967;5:05:25 AM;50.18;69;10/08/2013;Q4;H2;2013;10;October;Oct;8;Tuesday;Tue;3.81;187112;18%;503-45-4085;201-864-2613;71;drhendricks;g$hyk@/~dm<?f
707678;Hon.;Katina;S;Wynn;F;katina.wynn@gmail.com;Stan Wynn;Felicia Wynn;Kramer;9/13/1987;8:55:27 PM;29.89;44;3/21/2015;Q1;H1;2015;3;March;Mar;21;Saturday;Sat;2.36;75205;12%;626-85-1863;303-806-3222;78;kswynn;E[&VGBMY
709899;Prof.;Clair;J;Morris;M;clair.morris@gmail.com;Kevin Morris;Bianca Morris;Hunt;07/07/1958;4:16:36 AM;59.1;72;12/13/1981;Q4;H2;1981;12;December;Dec;13;Sunday;Sun;35.65;155562;5%;079-02-5317;206-614-8704;68;cjmorris;9!n45z-t9i
931481;Prof.;Ernesto;U;Short;M;ernesto.short@hotmail.com;Wallace Short;Susana Short;George;02/03/1993;9:41:06 AM;24.5;50;6/25/2015;Q2;H1;2015;6;June;Jun;25;Thursday;Thu;2.09;150578;27%;683-24-2543;252-477-0326;15;eushort;B}0NZcG@_C_mme
415337;Drs.;Frankie;J;Wiggins;F;frankie.wiggins@gmail.com;Tommie Wiggins;Whitney Wiggins;Welch;10/24/1958;4:47:27 AM;58.8;57;02/12/1990;Q1;H1;1990;2;February;Feb;12;Monday;Mon;27.47;87276;18%;377-37-7795;303-773-3071;82;fjwiggins;Ul/@<:L*%Tbx%u
795746;Mrs.;Angelique;G;Guy;F;angelique.guy@hotmail.com;Armando Guy;Andrea Guy;Mcdowell;4/23/1990;12:25:44 AM;27.28;44;7/20/2012;Q3;H2;2012;7;July;Jul;20;Friday;Fri;5.02;61936;2%;732-28-2021;210-875-3303;87;agguy;OTNaNwh[/|5s.a%
880808;Mr.;Marcelino;I;Tanner;M;marcelino.tanner@gmail.com;Bruce Tanner;Amparo Tanner;Farrell;7/25/1962;6:00:44 PM;55.05;68;02/10/2009;Q1;H1;2009;2;February;Feb;10;Tuesday;Tue;8.47;53688;11%;173-86-7648;479-283-8919;53;mitanner;5$$xC7#rm5#2
224527;Prof.;Tony;S;Weiss;M;tony.weiss@aol.com;Brendan Weiss;Virginia Weiss;Leblanc;5/29/1971;5:21:57 PM;46.2;72;10/28/1993;Q4;H2;1993;10;October;Oct;28;Thursday;Thu;23.76;121236;27%;292-15-1702;209-283-2005;78;tsweiss;yo4/vUhEsF2-u
674436;Dr.;Lenard;R;Cardenas;M;lenard.cardenas@yahoo.co.uk;Kenneth Cardenas;John Cardenas;Snyder;02/06/1981;6:23:26 PM;36.5;83;11/18/2008;Q4;H2;2008;11;November;Nov;18;Tuesday;Tue;8.7;100184;0%;118-98-3789;252-633-3990;60;lrcardenas;p*6t:Hg1e#u
492623;Mrs.;Aurora;S;Gray;F;aurora.gray@gmail.com;Alva Gray;Marietta Gray;Watkins;4/29/1965;11:18:43 AM;52.28;43;1/18/1988;Q1;H1;1988;1;January;Jan;18;Monday;Mon;29.55;128566;20%;359-08-8042;505-463-3310;71;asgray;I}I6yG:_okWfb_
589874;Ms.;Manuela;F;Koch;F;manuela.koch@aol.com;Reyes Koch;Lee Koch;Duncan;12/13/1967;3:39:52 PM;49.66;60;9/21/2009;Q3;H2;2009;9;September;Sep;21;Monday;Mon;7.85;57746;2%;015-94-0568;210-616-5554;37;mfkoch;s3Ki4rinP|
